review_text,review_rating,bert_sentiment_label,rating_label
"I never use anything else. Soft, creamy and pampering, ideal for summer and winter skin. Have tried others and nothing compares. Worth every penny!",5,Positive,Positive
"I have bought this product many times. It is the best eye cream around in my view, especially for those of us in advancing years that need something gentle but effective; and with all those excellent vitamins and minerals and the 'Simple' approach to skin creams I wouldn't choose anything else. In fact I buy online from Boots, because my local store doesn't always have it in stock.",5,Positive,Positive
"I love the scent, smells somewhat like baby powder, and feminine. Iâ€™m not sure how much it keeps perspiration off as I sweat a lot while dancing, but it does keep smell at bay. I love it, but wished it doesnâ€™t leave that horrible waxy residue hard to remove in the shower.",4,Neutral,Positive
Perfect for a quick snack. Brilliant to no my cupboards are stocked,5,Positive,Positive
I love this soap. It leaves my skin feeling smooth and moisturised: I don't use any other product.,5,Positive,Positive
Met usually Lynx standards,5,Neutral,Positive
Smells really fresh,5,Positive,Positive
"I signed up for a subscription as such great value. The most wonderful smell, that lasts for ages! Never had a fabric conditioner that compares.",5,Positive,Positive
"I signed up for a subscription as such great value. The most wonderful smell, that lasts for ages! Never had a fabric conditioner that compares.",5,Positive,Positive
Smells really fresh,5,Positive,Positive
"I signed up for a subscription as such great value. The most wonderful smell, that lasts for ages! Never had a fabric conditioner that compares.",5,Positive,Positive
Great value,5,Positive,Positive
Great value,5,Positive,Positive
Great value,5,Positive,Positive
Great value,5,Positive,Positive
Great value,5,Positive,Positive
"Smells nice, creamy texture and doeant dry our your hands. I will be buying again.",5,Positive,Positive
"I used this product for literally 10 years, now they've changed something and it is irritating my skin, a slight burning sensation. Why on earth would they change a perfect product. Please go back to the old one.",1,Negative,Negative
smells divine so easy to use glides on skin skin feels so soft and luxurious with every use no dry patches just smooth soft skin what smells divine well worth 5 stars it is one of my desert island product [This review was collected as part of a promotion.],5,Positive,Positive
"Smells aaaaaaaaamazing and fresh and great value for such a large bottle. Will last ages, cheaper than high st stores and I have RSI so canâ€™t carry heavy shopping!",5,Positive,Positive
Brill,5,Positive,Positive
Nice smelling shower gel.,5,Positive,Positive
"Whatâ€™s not to love, itâ€™s decent fabric softener with a nice fragrance.",5,Positive,Positive
SMELLS NICE AND THE CLOTHES ARE NICE AND SOFT,5,Positive,Positive
Love the smell of this comfort buy all the time would diffidently recommend leaves clothes smells so nice !,5,Positive,Positive
Smells amazing,5,Positive,Positive
Smells nice keeps clothes smelling fresh,5,Positive,Positive
It doesn't smell good and doesn't last for a long time :( had to order another product.,2,Negative,Negative
Cheaper to get than having to ask attends for them,5,Neutral,Positive
Usually purchase at Costco but these are extremely good value would definitely recommend this,5,Positive,Positive
"May as well just use plain water, it would do the same job, nothing",1,Negative,Negative
Perfect flavour,5,Positive,Positive
Ok,4,Neutral,Positive
Laundry,5,Positive,Positive
Nice,5,Positive,Positive
Great value,5,Positive,Positive
Decent price. A lot cheaper than in store. Lasts ages too.,5,Neutral,Positive
Nice  i will prefer to buy again,5,Positive,Positive
Great for hair that is straightened,5,Positive,Positive
Great product and great price too,5,Positive,Positive
Does what it's supposed to,5,Positive,Positive
They arrived and they're pot noodles. What more can I say?,4,Positive,Positive
Nice smelling shower gel.,5,Positive,Positive
The recommended amount does not refresh the fabric and similar amount to the normal one needs to be used. Lucky if you get 10-12 washes from it.,1,Neutral,Negative
Smell nice but justv2 hours:D,4,Neutral,Positive
Smell nice but justv2 hours:D,4,Neutral,Positive
The recommended amount does not refresh the fabric and similar amount to the normal one needs to be used. Lucky if you get 10-12 washes from it.,1,Neutral,Negative
Smell nice but justv2 hours:D,4,Neutral,Positive
"Not happy with this product, Â£11 for 5lts itâ€™s not concentrated and itâ€™s says 45 washes not what was stated",1,Negative,Negative
"Not happy with this product, Â£11 for 5lts itâ€™s not concentrated and itâ€™s says 45 washes not what was stated",1,Negative,Negative
I have very dry skin and this keeps me moisturised for so much longer than any other product,5,Positive,Positive
"I like this fabric softener. Have tried others, but I return to this one.",5,Positive,Positive
Gave one jar away as a gift and still have two huge jars of Marmite to survive Brexit with,5,Negative,Positive
Smells Divine. Lovely and fresh Fragrance lasts thought the dryer cycle and into the clothing storage I like this one !,5,Positive,Positive
Smells Divine. Lovely and fresh Fragrance lasts thought the dryer cycle and into the clothing storage I like this one !,5,Positive,Positive
Brill,5,Positive,Positive
Great value,5,Positive,Positive
"Good price, good washing pods",5,Positive,Positive
"Good price, good washing pods",5,Positive,Positive
"Good price, good washing pods",5,Positive,Positive
Smells Divine. Lovely and fresh Fragrance lasts thought the dryer cycle and into the clothing storage I like this one !,5,Positive,Positive
"Good price, good washing pods",5,Positive,Positive
"Good price, good washing pods",5,Positive,Positive
"I found this cream very absorbing and non greasy for my oily skin . I felt comfort when applying it .I think it doing well in my skin.I loved it. As compared to expensive one,it is very cheap but good quality product for skin.",5,Positive,Positive
I have been through 5 bottles now this stuff is amazing for your hair i can2019t recommend this enough,5,Positive,Positive
"Bought these as a treat for my children and I. We all loved them, they were very tasty and also filling. A treat for summer time or indoors in winter. Got them at a local supermarket, will be back for more. [This review was collected as part of a promotion.]",4,Positive,Positive
what happened to your lovely cream eyemake up remover,1,Positive,Negative
"I was very sceptical about using this soap , but it\u2019s a little miracle ! From the first use on my face I could see a huge difference . Skin feels plump and moisturised , has a lovely glow . Now my daily staple ! Love it ! Thank you x",5,Positive,Positive
Recently true these soon wipes and they are fantastic. Give your skin a perfect clean and work to moisturize and refresh your skin every time I used them. Well worth trying as these are so good for the skin and revive all of it [This review was collected as part of a promotion.],5,Positive,Positive
Please please do this in a magnum tub incased in chocolate they are amazeballs love love love them. The flavours go so well together just delicious,4,Positive,Positive
The shower gel is very mild yet gives you a nice shower experience where you feel clean. The shower gel is gentle on my skin without being irritating. I keep it in the family bathroom and it has been used by all members of the household which means i am not cluttering up on too many products. Also a little goes a long way. [This review was collected as part of a promotion.],4,Positive,Positive
"Tried this product for first time today. Packaging is good, easy to open, etc! Good squeeze, releases the shower gel! Smell is lovely and when using a shower puff, the shower gel frothed up easily and well! Skin felt soft, moisturised and clean after using. Would recommend [This review was collected as part of a promotion.]",5,Positive,Positive
"No artifical perfume or colour, no harsh chemicals that can upset your skin. Just lovely. Thank you Simply for another brilliant product. Brilliant for those who has sensitive skin. And recommend to everyone else as a good quality product. [This review was collected as part of a promotion.]",5,Positive,Positive
I\u2019ve been using this shower gel a while and I really like it. It is pretty much unscented and leaves me feeling very clean. I particularly like using this for my sensitive skin and havent had any issues since using it. Good value for money and a good size [This review was collected as part of a promotion.],5,Positive,Positive
Love it very nice to apply to your sponge to have a shower for good and does not make your skin warm and nice and does not make your skin dry and very good and will recommend to everyone who need a bath shower [This review was collected as part of a promotion.],5,Positive,Positive
"This product leaves a lovely fragrance to your laundry. However, I hate the absolute arrogance of Unilever/Comfort to design a large, heavy bottle without incorporating a handle! When trying to pour it out holding it with one hand with the lid in the other it is most likely going to spill out all over your hand and the floor. So, I won't be buying it again.",2,Negative,Negative
"I was very sceptical about using this soap , but it\u2019s a little miracle ! From the first use on my face I could see a huge difference . Skin feels plump and moisturised , has a lovely glow . Now my daily staple ! Love it ! Thank you x",5,Positive,Positive
"After pouring a capful of this white gold into one's washing machine, you can expect spring-fresh clothes in no time. It doesn't matter if you cold wash a cardigan, thirty-degree that tie or boil your bikini - It'll clean them. Anyway, why are you looking at the reviews for a small bottle when you could double down on your dedication and buy the next size up? Get your Ylang Ylang on and hit the town.",5,Positive,Positive
"Sainsbury's Cheddar Cheese Sauce Mix 40g is scrummy, has a very good, delicate, flavour, perfect for all my Cheese Sauce requirements, very easy to make. So - PLEASE, SAINSBURY'S, BRING BACK YOUR OWN VERSION, AS ABOVE",3,Positive,Neutral
Perfect for sensitive skin! The shower gel is both cleansing and refreshing without irritating my skin like various other gels. It also has a lovely fresh smell and contains great ingredients such as chamomile oil. I would definitely recommend!! [This review was collected as part of a promotion.],5,Positive,Positive
"I love the smell of this shower gel, smell quite natural, not like the other brand that the fragrance is too strong for me. I feel quite refreshing after using this shower gel, my skin trend to be very dry, but this gel seems to be the right balance of cleansing and moisturising. [This review was collected as part of a promotion.]",5,Positive,Positive
"I\u2019ve been using this for around a week now, and I\u2019d say it\u2019s just a pretty standard shower gel. The smell is quite strange - it smells like cucumber in the bottle, but almost like tea on the skin. It is quite gentle on the skin, but ultimately I\u2019d say it\u2019s pretty average. [This review was collected as part of a promotion.]",3,Neutral,Neutral
"Simple refreshing shower gel really great for sensitive skin, has no colours or nasty stuff in it! Smells really good and provides a good lather. Not irritating to skin, can even use it on my little niece without complaint. [This review was collected as part of a promotion.]",5,Positive,Positive
"Love this Simple Shower Gel ,it's not like some gels that is like glue ,hard to rub on then slips off into the bath ,this ,goes on smoothly and easily with no waste and leaves my skin feeling silky and soft .It doesn't have an over the top scenty smell .It's simple ,I like it. [This review was collected as part of a promotion.]",4,Positive,Positive
"It is a very neutral product. It\u2019s cheap but you get what you pay for. The smell is niceish, but very natural. Not more special than any other standard shower gel. The positives that it doesn\u2019t have any artificial perfume, colour or chemicals in it. [This review was collected as part of a promotion.]",2,Neutral,Negative
I have very reactive skin because of eczema. I have found this shower gel calming and it does not aggravate my skin. I\u2019m pleased to see that there are fewer ingredients in it than similar products and no added perfume! It literally doesn\u2019t smell of anything. For me this is ideal and I\u2019m happy to have another brand of shower gel that I feel safe to use without risking a flare up. [This review was collected as part of a promotion.],5,Positive,Positive
Just as I expected from a simple product! Nice and gentle on my skin and you dont need to use tonnes of it so it lasts as expected. No complaints - nice consistent product and would definitely buy again! [This review was collected as part of a promotion.],4,Positive,Positive
"Really gentle and cleansing, not a very strong smell though. Kind on your skin and foams nicely, I had just hoped for more of a scent, bit this would great if you have sensitive or delicate skin. Only a small amount needed too! [This review was collected as part of a promotion.]",4,Neutral,Positive
I ve been using this for over 1 week now and I can say that is a great product. It has a subtle smell and it cleans very well. I would recommend this product. It is a very good shower gel. It also has an affordable price. 5 stars [This review was collected as part of a promotion.],5,Positive,Positive
I use simple between other brands as my skin breaks out easily and gets very dry with some branded soaps/shower gels I like simple as this does not happen!Simple refreshing shower gel does exactly as it says gives you that clean feeling without irritation literally has no smell! [This review was collected as part of a promotion.],3,Positive,Neutral
"I've bought this shower gel a few times whenever my skin is sensitive or reacting to another product. True to the Simple brand name, it's very neutral and does a great job of not irritating my skin further. If you're looking for something luxurious or highly scented, this isn't the shower gel for that, but it's a good everyday essential. [This review was collected as part of a promotion.]",4,Positive,Positive
"I just love simple products as I know they are not harmful on my skin, I started using facial products and now started using the the shower gel too. It has a great soft smell and leaves my skin feeling really soft too.I would highly recommend their products. [This review was collected as part of a promotion.]",5,Positive,Positive
So I tend to use another soap free brand and I ended up trying this and it\u2019s so great. I suffer from reactions from soaps and dry skin and this is great but also I personally would probably use it on a baby\u2019s skin too. It also is fragrance free. It\u2019s great value for money [This review was collected as part of a promotion.],5,Positive,Positive
"I love that this shower gel has no perfumes and things in it! Especially, as I am due to have a baby doing nd will be in the market for lots of these to avoid any post birth irritation! Fresh and does the job without the harmful chemicals! [This review was collected as part of a promotion.]",5,Positive,Positive
Great product and great price too,5,Positive,Positive
Nice,5,Positive,Positive
Perfect,5,Positive,Positive
It was spilled everywhere in the box,1,Negative,Negative
Absolutely love this scent. Makes your clothes smell fresh as well the bed linnen.,5,Positive,Positive
Absolutely love this scent. Makes your clothes smell fresh as well the bed linnen.,5,Positive,Positive
"I picked up in a rush in store and am so pleased I did. These remove make up with ease and leave my skin feeling tighter and brighter. I use both sides of the wipe and it remains strong and moist. I usually use micellar water but will continue to use these because they are just so good. No overpowering scent, no perfume or colour. Excellent quality and immediate results. Try them you will not be disappointed. Super soft skin with no residue. Very pleased.",5,Positive,Positive
"The mayonnaise would get 5 stars from me for taste but the container is style over substance. The squeezy bottle is, in itself, a genius idea but thats where it stops. It is too tall for the size of cap making it top heavy and unstable. Every bottle Ive ever put in my fridge has tumbled out. The cap is made of brittle plastic so it shatters as it hits the kitchen floor. Its like Groundhog Day each time it happens! Then, as other reviewers have commented, its impossible to get all the product out of the bottle. Surely this container is crying out for a design overhaul?",3,Negative,Neutral
This ice cream is great. The cookie dough pieces are just the right size and the ice cream itself is so creamy and delicious. The only problem is that once you open the tub it's impossible to stop eating until it's all gone.,5,Positive,Positive
My nightly treat. Perfection,5,Positive,Positive
Just perfect and even better on offer,5,Positive,Positive
"As far as I'm concerned these are the best. Remove all makeup, even waterproof mascara. Have tried many other makes, none as good as these for me",5,Positive,Positive
I've tried alot of bleaches and other toilet cleaning products over the years and keep coming back to Domestos. Far superior to others I have tried really thick and does an excellent cleaning job. Always reliable.,5,Positive,Positive
"Ive tried many alternatives, and the only mayo that beats this is homemade! Its reliable, tasty, versatile, and lasts for ages in the fridge.",5,Positive,Positive
more than half the bags were split,1,Negative,Negative
"Good value for money. Wash really well, lovely smell.",5,Positive,Positive
"Good value for money. Wash really well, lovely smell.",5,Positive,Positive
"Good value for money. Wash really well, lovely smell.",5,Positive,Positive
"Good value for money. Wash really well, lovely smell.",5,Positive,Positive
"Good value for money. Wash really well, lovely smell.",5,Positive,Positive
"I am very happy with the Vaseline intensive care cream as it gentle and soothes the skin. I am very fussy about the products I purchase as I have sensitive and dry skin, but this product ticks all the boxes and is perfect for my skin type. Very happy with it. [This review was collected as part of a promotion.]",5,Positive,Positive
"This morning I received a bottle of Vaseline aloe soothe from Tryit sampling, I just couldn't wait to try it. my skin feels and smells amazing the lotion was easy to apply and soaked right in. Love it [This review was collected as part of a promotion.]",5,Positive,Positive
"I suffer from dry skin from ages , and I am always looking to find the best product , who will give my skin relieve . Now I can stop looking because finally I find my product - Vaseline Intensive care Aloe , First it come in this big bottle , so you dont worry about finishing it too fast , Then come the smell - it so nice, clean and fresh, and finally and the most important - the relieve, its so soothing really , and its absorb very fast , so you dont need to wait to put your clothes on . I really love it ! [This review was collected as part of a promotion.]",5,Positive,Positive
"This is a decent everyday lotion with a clean light scent. It's not a luxury nor a natural product - there's more petrolatum than aloe in it - and is fairly light in texture, but does the job of effective moisturizing for a good price especially while skin is still damp. [This review was collected as part of a promotion.]",3,Neutral,Neutral
Usually purchase at Costco but these are extremely good value would definitely recommend this,5,Positive,Positive
"Lovely day cream makes my skin feel lovely,helps with ageing",5,Positive,Positive
Great product and arrived quickly. Nice scent,5,Positive,Positive
"Arrived on time, well packaged, great product. Donâ€™t need much as it has strong fragrance.",5,Positive,Positive
Great product and arrived quickly. Nice scent,5,Positive,Positive
Great product and arrived quickly. Nice scent,5,Positive,Positive
"Really good value for money, perfect for washing my babies clothes with.",5,Positive,Positive
"The product has leaked over all my order, do you have any suggestion why I can do",1,Negative,Negative
Love the smell and softness,5,Positive,Positive
"The product has leaked over all my order, do you have any suggestion why I can do",1,Negative,Negative
Love the smell and softness,5,Positive,Positive
"Excellent product, having been using it for awhile now. Suitable for the whole family, which makes it an obvious choice!",5,Positive,Positive
"Started using this as I could not find my old Simple night cream. I 'm not very impressed, it seems to be causing me breakouts and eye irritation. Makes no difference to skin, the sots make it worse.",1,Negative,Negative
I loved the sweet smell of this body lotion. The cream is thick and it absorbs quickly into the skin. The bottle states that it has a non-greasy formula and I found that to be correct. I applied the lotion in the morning and 10 hours later my skin still felt soft. [This review was collected as part of a promotion.],5,Positive,Positive
"I use body lotion but had never tried the Vaseline ones before. I wish I had! It has such a pleasant fragrance and leaves my skin so soft and nourished after showering. I have some areas of dry skin and I tend to use before bed, I really notice a difference from my previous lotion in the morning. [This review was collected as part of a promotion.]",5,Positive,Positive
This lightly fragranced lotion dispenses easily from the bottle. I found it spread well across my skin and was absorbed quite quickly. It really seemed to work well on my dryer areas such as knees and elbows so I tried it on my feet also! This was a revelation to me as being quite thin it was absorbed very quickly which meant no need for bed socks nor me slipping all over the place all night and also it moisturised my feet really well. I am really impressed with this versatile lotion. [This review was collected as part of a promotion.],5,Positive,Positive
"We've been using this for months. It's a lovely product. I have dry skin and using it just twice a week helps to keep it under control. My eldest daughter has eczema and she uses a small amount every night on her elbows. It really helps! It smells lovely, and absorbs quickly. It doesn't leave any stickiness or residue like some products do! We love this product a lot! [This review was collected as part of a promotion.]",5,Positive,Positive
"Love this cream. It heavy but not overly so, soaks into your skin and keeps you moisturised for ages. Has a really soft fragrance but not overly perfumed, reminded me of my holiday. I suffer with really dry arms and hands and after a few applications looked and felt significantly better. [This review was collected as part of a promotion.]",5,Positive,Positive
"I suffer with dry sensitive skin and vaseline is one of very few products that doesn't make my skin flare up and itch like crazy!The first thing I noticed was the beautiful fresh smell that escaped as I lifted the cap, as I applied a drop to my skin I instantly felt a soothing relief and easily moisturised into my skin absorbing effortlessly and not at all greasy unlike alot of other moisturisers I've tried! I use this product every day and it has improved my dry skin condition massively couldn't recommend this product enough I absolutely love it! [This review was collected as part of a promotion.]",5,Positive,Positive
"Itâ€™s what we usually use so getting this big carton was a no brainer! It lasts months and is one of our 2 preferred products, ideal for sensitive skin and if you do a fair bit of washing.",5,Positive,Positive
"Bargain,however I donâ€™t think the consistency is the same as the shopsâ€™ one.smells nice,again,doesnâ€™t seem to last after ironing!",4,Neutral,Positive
Great value for money. Fantastic product. Lovely smell and easy to use washing tablets,5,Positive,Positive
Great value for money. Fantastic product. Lovely smell and easy to use washing tablets,5,Positive,Positive
Great value for money. Fantastic product. Lovely smell and easy to use washing tablets,5,Positive,Positive
Great value for money. Fantastic product. Lovely smell and easy to use washing tablets,5,Positive,Positive
"Havent tried this as its for hampers im making for christmas, but im sure it will be as good as any other comfort product",5,Positive,Positive
Removes stains and keeps washing in great condition,5,Positive,Positive
Can't beat the price smells clean love it,5,Positive,Positive
Great value for money. Fantastic product. Lovely smell and easy to use washing tablets,5,Positive,Positive
"Itâ€™s what we usually use so getting this big carton was a no brainer! It lasts months and is one of our 2 preferred products, ideal for sensitive skin and if you do a fair bit of washing.",5,Positive,Positive
"Bargain,however I donâ€™t think the consistency is the same as the shopsâ€™ one.smells nice,again,doesnâ€™t seem to last after ironing!",4,Neutral,Positive
"May as well just use plain water, it would do the same job, nothing",1,Negative,Negative
Decent price. A lot cheaper than in store. Lasts ages too.,5,Neutral,Positive
"Awful, donâ€™t buy!!! Wipes are too thick, like wet paper towels. They are not the usual wipes. My face is actually sore from using it",1,Negative,Negative
"Havent tried this as its for hampers im making for christmas, but im sure it will be as good as any other comfort product",5,Positive,Positive
Smells beautiful and well worth the money,5,Positive,Positive
Smells beautiful and well worth the money,5,Positive,Positive
Smells beautiful and well worth the money,5,Positive,Positive
It doesn't smell good and doesn't last for a long time :( had to order another product.,2,Negative,Negative
Easy just throw in drum and thatâ€™s it. No messy liquid spill. Washes well and non bio.,5,Positive,Positive
This product is anything but gentle. It really stings my eyes and leaves the skin around my eyes dry and flaky. Awful product thats going to end up in the bin.,1,Negative,Negative
I was given this product to review & think itâ€™s a very good booster. My skin is lovely & soft & any dry flaky patches have disappeared.,4,Positive,Positive
"This is my first time using Vaseline intensive aloe body lotion and its brilliant, leaves my skin soft and supple and has a very nice fresh scent that lingers on the skin.Very good on dry skin thoroughly moisturisers and leaves no greasy patches. I would definitely buy again and I would highly recommend. [This review was collected as part of a promotion.]",4,Positive,Positive
I used this lotion when I got out of the bath. It felt really luxurious and smelt delicious too. I love the fact it has little.drops of Vaseline jelly in it. The bottle is a good size too and will last for ages. Highly recommend it! [This review was collected as part of a promotion.],4,Positive,Positive
"Great product, very well packaged and great price.",5,Positive,Positive
Excellent value bulk buying saves money in the long run,5,Positive,Positive
Ok,5,Neutral,Positive
"If you like this deodorant and can afford to bulk buy, this is the obvious choice. So far Iâ€™ve had it for 4 months and still have half a pack left.",5,Positive,Positive
"Arrived ok, good item thanks.",5,Positive,Positive
"Good quality conditioner - not watered down, leaves clothes soft and smelling nice. Bulk buy delivered to your door - simples. I bought a funnel so that I could decant into a small conditioner bottle. This is then easier to use than the full 5L bottle when pouring into the conditioner section in the washer.",5,Positive,Positive
great product,5,Positive,Positive
"Arrived ok, good item thanks.",5,Positive,Positive
"Good quality conditioner - not watered down, leaves clothes soft and smelling nice. Bulk buy delivered to your door - simples. I bought a funnel so that I could decant into a small conditioner bottle. This is then easier to use than the full 5L bottle when pouring into the conditioner section in the washer.",5,Positive,Positive
great product,5,Positive,Positive
Excellent value bulk buying saves money in the long run,5,Positive,Positive
"Great product, very well packaged and great price.",5,Positive,Positive
Excellent value bulk buying saves money in the long run,5,Positive,Positive
"Great product, very well packaged and great price.",5,Positive,Positive
Excellent value bulk buying saves money in the long run,5,Positive,Positive
"Great product, very well packaged and great price.",5,Positive,Positive
Excellent value bulk buying saves money in the long run,5,Positive,Positive
"Great product, very well packaged and great price.",5,Positive,Positive
Ok,5,Neutral,Positive
Great thank you came 2 days later! Smells lovely,5,Positive,Positive
Great thank you came 2 days later! Smells lovely,5,Positive,Positive
Great thank you came 2 days later! Smells lovely,5,Positive,Positive
Ok,4,Neutral,Positive
I have used mosturier in the past where it caused breakouts but with this moisturiser it does its job. It hydrates my dry skin and there were no breakouts. I highly doubt I'll ever switch to another product again.,5,Positive,Positive
"I liked this product, it makes skin so soft and skin smells fresh. It is not greasy and absorbs very quickly, making your skin very soft and comfortable. First i thought it smells a little bit strong, but then i thought no it is ok. [This review was collected as part of a promotion.]",5,Positive,Positive
This is one product that I think every household should have in their cabinet. I have patchy skin and this soothes all of them leaving my skin refreshed and non-greasy. I even use it on my face. And it also last forever!!! [This review was collected as part of a promotion.],5,Positive,Positive
This time of year my skin tends to become dry and itchy. Within just a few days of using Vaseline Intensive Care aloe soothe my skin feels so much better. It has a really light finish that easily absorbs into your skin without leaving a sticky feeling. It also smells really pleasant but subtle and is non greasy. It definitely delivers what it claims in terms of calming and healing dry skin. I would highly recommend [This review was collected as part of a promotion.],5,Positive,Positive
"I tried this lotion and firstly couldn't get enough of the smell. It smells so clean and fresh. It's quite a light formula, and absorbs easily. It's lightweight, but moisturisers well. You can get dressed straight away. It would be great on holiday, as it's so light. [This review was collected as part of a promotion.]",4,Positive,Positive
"Fast delivery, great product.",5,Positive,Positive
Reliable product even at cooler wahses ans love the fragrance!,5,Positive,Positive
"Value for money. Nice smell, my daughter loves it. I can recommend.",5,Positive,Positive
"Value for money. Nice smell, my daughter loves it. I can recommend.",5,Positive,Positive
Reliable product even at cooler wahses ans love the fragrance!,5,Positive,Positive
Reliable product even at cooler wahses ans love the fragrance!,5,Positive,Positive
Reliable product even at cooler wahses ans love the fragrance!,5,Positive,Positive
Nice  i will prefer to buy again,5,Positive,Positive
Girlfriend wasnâ€™t too pleased but still said are ok,2,Neutral,Negative
Great product,5,Positive,Positive
"Scrumptious, authentic Pot Noodle flavour.",5,Positive,Positive
Reliable product even at cooler wahses ans love the fragrance!,5,Positive,Positive
"Scrumptious, authentic Pot Noodle flavour.",5,Positive,Positive
Great for hair that is straightened,5,Positive,Positive
and it was on offer half price so most pleased! also like the compact bottle size,5,Positive,Positive
Lovely ice cream.,5,Positive,Positive
"Love marmite, but feel like waste a lot in this squeezy format",4,Negative,Positive
Husband said this was sharp to begin with but quite nice as he got used to it. I assume that this scent will grow on him the more he uses this. Thank you Ocado for this sample,3,Positive,Neutral
"I donâ€™t like chocolate ice cream...... however this was quite nice and I ended up eating half of the tub in one go!!! It is quite sweet though. Nice chunks of chocolate, marshmallow and caramel.",4,Positive,Positive
Rich and full of flavour. Well loved by all the family. Expensive but great as a special treat.,5,Positive,Positive
"One of my favourite chocolate ice creams. I especially love the dark chocolate fish. Is expensive though for what it is, would only buy when on offer.",4,Positive,Positive
Smells lovely and does the job!,5,Positive,Positive
"Very subtle (my preference) but lovely fragrance - no lingering perfume. Creamy lather & doesnt dry my hands. Docked a star as only bottle, not pump is recyclable. If They offered bottles without the pump so you could reuse the pump...",4,Positive,Positive
"A great handwash, that smells delightful. Useful for putting next to wash hand basin, no drips. Leaves hands fresh and clean. Great buy",5,Positive,Positive
Thick and creamy smelt fresh,4,Positive,Positive
The frozen pear scent is really pleasant,4,Positive,Positive
Was sent this to review so I gave it to my hubby to try. Hubby really liked the creamy texture. Has a lovely smell which wasn't overpowering.,5,Positive,Positive
"Fantastic cream, skin looks and feels like just been in a sauna and outstanding all over the body and more so on turkey neck skin. We find storing bottle upside down and gently shaking while still upside down using gravity vastly helps release the cream from the bottle.",5,Positive,Positive
My nightly treat. Perfection,5,Positive,Positive
Might need to only use a tiny bit... the smell is a little overpowering tbh and reminds me of loo cleaner,2,Neutral,Negative
If youre looking for a super moisturizing body wash this is it! Leaves my skin super soft!,5,Negative,Positive
"I use this on both myself and the kids. We all have sensitive skin and it doesnt irritate any of us. Great, last scent. A little bit goes a long way, so the bottle lasts a while too. The price is very reasonable compared to other similar products.",5,Positive,Positive
"This body wash has a soft original \""dove\"" original smell to it I love it, but I prefer the smell of the cucumber and green tea deep mosturizer body wash. I mean it definetly works its a great product , it mosturerises but I prefer the other one.I still recommend it. Good product.",4,Positive,Positive
I love this body was my skin gets super dry in the winter this product helps reduces the FYI skin,5,Positive,Positive
This is what I use in the winter. It helps to keep my skin moisturized. I do find I need to follow up with lotion after my shower or my skin will get dry. It works well and is inexpensive! I like the plain scent as well.,4,Positive,Positive
"I just used Dove Deep Moisture to shave pretty much my entire body and it is amazing. The best, smoothest shave ever! And my skin is so soft now!",5,Positive,Positive
Feels like Im really getting clean and I love the lotion feel of it. Its not overly priced.,5,Positive,Positive
This is what I use in the winter. It helps to keep my skin moisturized. I do find I need to follow up with lotion after my shower or my skin will get dry. It works well and is inexpensive! I like the plain scent as well.,4,Positive,Positive
"I use this on both myself and the kids. We all have sensitive skin and it doesnt irritate any of us. Great, last scent. A little bit goes a long way, so the bottle lasts a while too. The price is very reasonable compared to other similar products.",5,Positive,Positive
"I just used Dove Deep Moisture to shave pretty much my entire body and it is amazing. The best, smoothest shave ever! And my skin is so soft now!",5,Positive,Positive
I love this body was my skin gets super dry in the winter this product helps reduces the FYI skin,5,Positive,Positive
If youre looking for a super moisturizing body wash this is it! Leaves my skin super soft!,5,Negative,Positive
Feels like Im really getting clean and I love the lotion feel of it. Its not overly priced.,5,Positive,Positive
"I have tried other Vaseline body lotions and I think this is my favourite one so far. The smell is divine and not too overpowering as some can be. The lotion just glides on and sinks into the skin with a few rubs and doesn't leave an oily residue! The skin just absorbs the lotion as soon as it's applied and I've noticed a huge difference in my skin since using it, I'll definitely be using this lotion every day from now on! [This review was collected as part of a promotion.]",5,Positive,Positive
"Love how soft my skin feels after using this product! In the cold winter months, this is especially helpful.",5,Positive,Positive
"Absolutely fantastic, I find my skin goes so dry in winter with the weather and central heating I tried the vaseline intensive care moisturiser and it really dealt well with my dry skin including my elbows and knees the really super dry places it glides on like a dream super moisturises my skin and smells like summers spent laying on a beach highly recommend [This review was collected as part of a promotion.]",5,Positive,Positive
I have been using this for a few days and I really like it as a body moisturiser. It is not too heavy but still manages to moisturise the skin very well and without leaving any greasiness. The cucumber fragrance is really nice and fresh and helps to wake me up after a shower without being too overpowering. [This review was collected as part of a promotion.],5,Positive,Positive
"I really like this, it does seem to moisturise better than other body lotions I have tried, and seems to help the skin stay moisturised for longer. I used it as hand cream as well and it even makes a difference on dry hands, so I would recommend. [This review was collected as part of a promotion.]",5,Positive,Positive
"This body wash has a soft original \""dove\"" original smell to it I love it, but I prefer the smell of the cucumber and green tea deep mosturizer body wash. I mean it definetly works its a great product , it mosturerises but I prefer the other one.I still recommend it. Good product.",4,Positive,Positive
what happened to your lovely cream eyemake up remover,1,Positive,Negative
"I used this product for 1 week and it has given me really bad under skin spots, this product is also very drying. Would not recommend if you have sensitive skin.",1,Negative,Negative
"I have very oily skin so finding a moisturiser that offers SPF protection without leaving a greasy film is a challenge, but this sinks in so well and doesn't make me shiny at all. The only criticism I have is that there is no UVA star rating.",5,Positive,Positive
"Love how soft my skin feels after using this product! In the cold winter months, this is especially helpful.",5,Positive,Positive
